16; // Jobs Exported with Litcube's Jobs Editor V0.52 --*-- 127
121;Gourmet Direct - Teladi;3;2;trade.freetrader;0;10016;0;0;1;0;0;0;0;52;4;5;2000;-1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;-1;-1;20;1;0;0;1;1;0;1;0;0;-1;-1;1;1;1;0;0;0;0;70;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
122;Ice Miner - Terran;3;2;trade.iceminer;0;50001;0;0;1;0;0;0;0;62;4;5;2000;SS_SH_ATF_TL_NEUTRON_REM;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;0;0;0;1;0;0;0
123;Water Purification - Terran;30;3;trade.freetrader.raceonly;0;20024;0;0;1;0;0;0;0;30;4;3;2000;-1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;1;0;0;0;0;85;80;10;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;10;10;10;10;0;0;0;0;0;0;0;0;0;1;0;0;0
124;Argon Miner;15;2;miner;miner;0;0;0;1;0;1;1;101;0;4;5;2000;SS_SH_A_M5_TWING_MINER;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
126;Split Miner;2;2;miner;miner;0;0;0;1;0;1;1;103;0;4;5;2000;SS_SH_S_M4_DUNE1_MINER;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
127;Paranid Miner;4;2;miner;miner;0;0;0;1;0;1;1;104;0;4;5;2000;SS_SH_P_TS_C9979_MINER;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;1;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
128;Teladi Miner;5;2;miner;miner;0;0;0;1;0;1;1;105;0;4;5;2000;SS_SH_T_TS_YV100_MINER;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
129;Pirate Miner;10;2;miner;miner;0;0;0;1;0;1;1;108;0;4;5;2000;SS_SH_PI_M3_HAVOC_MINER;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;0;0;0;0;0;0;0;1;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
130;Terran Miner;25;2;miner;miner;0;0;0;1;0;1;1;106;0;4;5;2000;SS_SH_TR_TS_ZETA_MINER;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1;-1;0;1;0;0;1;1;0;0;0;0;-1;-1;1;1;0;0;0;0;0;70;80;40;25;0;0;0;0;0;0;0;0;0;1;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
201;Terracorp High-Tech Transporter;18;3;trade.freetrader;faction.terracorp;9110026;0;0;0;0;0;0;0;16;4;5;2000;-1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;190;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
202;Terracorp Weapons Dealer;18;3;trade.docktrader;faction.terracorp;9110021;0;0;0;0;0;0;1;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;90;20;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
203;Terracorp Freight Transporter;18;3;trade.freetrader;faction.terracorp;9110003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;190;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
204;NMMC Freight Transporter;3;3;trade.freetrader;faction.nmmc;70002;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;20;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
205;NMMC Mineral Transporter;3;3;trade.freetrader;faction.nmmc;70000;0;0;0;0;0;0;0;11;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;20;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;60;25;0;0;0;0;1;0;0;0;0;0;0;0;80;75;5;1;90;60;60;60;60;0;0;0;0;0;0;1;0;0;1;0;0;0
206;NMMC Weapons Dealer;3;3;trade.docktrader;faction.nmmc;70001;0;0;0;0;0;0;4;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;0;0;0;0;1;0;0;0;0;0;0;0;80;90;20;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
207;Plutarch Freight Transporter;18;3;trade.freetrader;faction.plutarch;9410003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;45;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
208;Plutarch Mineral Transporter;18;3;trade.freetrader;faction.plutarch;9403003;0;0;0;0;0;0;0;11;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;45;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;60;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;60;60;60;60;0;0;0;0;0;0;1;0;0;1;0;0;0
209;Plutarch Weapons Dealer;18;3;trade.docktrader;faction.plutarch;9410021;0;0;0;0;0;0;7;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;90;20;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
210;Strong Arms High-Tech Transporter;18;3;trade.freetrader;faction.strongarms;9810026;0;0;0;0;0;0;9;16;4;5;2000;-1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
211;Strong Arms Weapons Dealer;18;3;trade.docktrader;faction.strongarms;9810021;0;0;0;0;0;0;9;15;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
212;Strong Arms Weapons Dealer;18;3;trade.docktrader;faction.strongarms;9810021;0;0;0;0;0;0;9;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;0;0;1;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
213;OTAS High-Tech Trader;20;3;trade.freetrader;faction.otas;9203008;0;0;0;0;0;0;11;16;4;5;2000;SS_SH_OTAS_TS_HWK290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;75;80;45;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
214;OTAS Weapons Dealer;20;3;trade.docktrader;faction.otas;9210021;0;0;0;0;0;0;11;8;4;5;2000;SS_SH_OTAS_TS_YT1760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;45;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
215;OTAS Freight Transporter;20;3;trade.freetrader;faction.otas;9210003;0;0;0;0;0;0;0;9;4;5;2000;SS_SH_OTAS_TS_BFF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;95;80;45;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;45;45;45;45;0;0;0;0;0;0;1;0;0;1;0;0;0
216;OTAS Energy Transporter;20;3;trade.freetrader;faction.otas;9210022;0;0;0;0;0;0;0;10;4;10;2000;SS_SH_OTAS_TS_YT1760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
217;OTAS Bio Transporter;20;3;trade.freetrader;faction.otas;9210024;0;0;0;0;0;0;0;12;4;5;2000;SS_SH_OTAS_TS_G9RIGGER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
218;OTAS Food Transporter;20;3;trade.freetrader;faction.otas;9210025;0;0;0;0;0;0;0;13;4;5;2000;SS_SH_OTAS_TS_G9RIGGER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
219;Jonferco High-Tech Transporter;20;3;trade.freetrader;faction.jsdd;9310026;0;0;0;0;0;0;0;16;4;5;2000;-1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;245;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
220;Jonferco Weapons Dealer;20;3;trade.docktrader;faction.jsdd;9310021;0;0;0;0;0;0;13;8;4;5;2000;-1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
221;Jonferco Freight Transporter;20;3;trade.freetrader;faction.jsdd;9310003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;245;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;40;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;40;40;40;40;0;0;0;0;0;0;1;0;0;1;0;0;0
224;Atreus Energy Transporter;20;3;trade.freetrader;faction.atreus;9710022;0;0;0;0;0;0;0;10;4;10;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
225;Atreus Bio Transporter;20;3;trade.freetrader;faction.atreus;9710024;0;0;0;0;0;0;0;12;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
227;Atreus Freight Transporter;20;3;trade.freetrader;faction.atreus;9710003;0;0;0;0;0;0;0;9;4;5;2000;-1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;160;65536;0;0;0;0;1;1;0;1;0;0;-1;-1;1;1;0;0;0;0;0;85;80;35;25;1;0;0;0;0;0;0;0;0;0;0;0;80;75;5;1;90;35;35;35;35;0;0;0;0;0;0;1;0;0;1;0;0;0
301;(W) (FE) Terracorp Escort - 4 x Fighter;4;0;wing.attacksame;faction.terracorp;9140004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;190;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
303;(W) NMMC Escort Lead - 2 x M6;2;0;wing.attacksame;faction.nmmc;70004;0;0;0;0;1;1;3;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;20;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;80;0;0;0;0;1;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
304;(W) NMMC Escort - 3 x Fighter/M8;3;0;wing.attacksame;faction.nmmc;70004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;20;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;40;80;0;0;0;0;1;0;0;0;0;0;0;0;80;80;20;0;100;40;40;40;40;0;0;0;0;0;0;0;0;1;0;0;0;0
305;(W) (FE) NMMC Escort - 4 x Fighter;4;0;wing.attacksame;faction.nmmc;70004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;20;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;40;100;0;0;0;0;1;0;0;0;0;0;0;0;80;80;20;0;100;40;40;40;40;0;0;0;0;0;0;0;0;1;0;0;0;0
306;Plutarch Military Patrol - M7;3;0;patrol;faction.plutarch;9430000;0;0;0;0;1;1;5;0;0;0;2700;-1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;45;65536;25;1;0;0;1;1;0;1;0;0;18;17;1;0;0;0;0;0;0;50;85;50;25;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
307;(W) Plutarch Military Escort Lead - 2 x M6;2;0;wing.attacksame;faction.plutarch;9430000;0;0;0;0;1;1;6;0;0;0;2700;-1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;45;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;60;80;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;60;60;60;60;0;0;0;0;0;0;0;0;1;0;0;0;0
308;(W) Plutarch Military Escort 4 x Fighter;4;0;wing.attacksame;faction.plutarch;9440004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;45;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;60;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;60;60;60;60;0;0;0;0;0;0;0;0;1;0;0;0;0
309;(W) (FE) Plutarch Military Escort 3 x Fighter;3;0;wing.attacksame;faction.plutarch;9440004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;45;65536;25;1;0;0;1;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
311;(W) Strong Arms Escort 15 x fighter;15;0;wing.attacksame;faction.strongarms;9840004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;60;100;0;0;1;0;0;0;0;0;0;0;0;0;80;80;20;0;100;60;60;60;60;0;0;0;0;0;0;0;0;1;0;0;0;0
312;(W) Strong Arms Escort - 3 x M6/M7;3;0;wing.attacksame;faction.strongarms;9840004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;40;0;0;1;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
313;(W) (FE) Strong Arms Escort - 4 x Fighter;4;0;wing.attacksame;faction.strongarms;9840004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;65536;25;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;60;100;0;0;1;0;0;0;0;0;0;0;0;0;80;80;20;0;100;60;60;60;60;0;0;0;0;0;0;0;0;1;0;0;0;0
315;(W) OTAS Escort - 2 x M6;2;0;wing.attacksame;faction.otas;9240004;0;0;0;0;1;1;0;0;0;0;2700;SS_SH_A_M6_DP20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;80;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
316;(W) OTAS Escort - 2 x M4;2;0;wing.attacksame;faction.otas;9240004;0;0;0;0;1;1;0;0;0;0;2700;SS_SH_OTAS_M4_IRDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
317;(W) OTAS Escort - 1 x M7M;1;0;wing.attacksame;faction.otas;9240004;0;0;0;0;1;1;0;0;0;0;2700;SS_SH_B_M7M_MC30C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;1;0;0;0;1;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;25;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
318;(W) (FE) OTAS Escort - 4 x M4;4;0;wing.attacksame;faction.otas;9240004;0;0;0;0;1;1;0;0;0;0;2700;SS_SH_OTAS_M4_IRD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;65536;0;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
322;(W) JSDD Military Escort - 15 x Fighter;15;0;wing.attacksame;faction.jsdd;9340004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;245;65536;10;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;100;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
323;(W) JSDD Military Escort - 2 x M6/M7;2;0;wing.attacksame;faction.jsdd;9340004;0;0;0;0;1;1;0;0;0;0;2700;-1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;245;65536;10;1;0;0;0;0;0;0;0;0;-1;-1;1;0;0;0;0;0;0;50;85;50;50;1;0;0;0;0;0;0;0;0;0;0;0;80;80;20;0;100;50;50;50;50;0;0;0;0;0;0;0;0;1;0;0;0;0
